127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/images/files_toggle.png, HTTP/1.1, 304, 0.002189
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.002113
127.0.0.1, 2016-03-10 00:58:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000770
127.0.0.1, 2016-03-10 00:58:50, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.360350
127.0.0.1, 2016-03-10 00:58:50, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.329888
127.0.0.1, 2016-03-10 00:58:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.574434
127.0.0.1, 2016-03-10 00:58:51, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.959213
127.0.0.1, 2016-03-10 00:58:51, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.619006
127.0.0.1, 2016-03-10 00:58:51, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 1.109225
127.0.0.1, 2016-03-10 00:58:58, GET, /SPE/Formularios/carta_motivo_profesor, HTTP/1.1, 404, 0.293460
127.0.0.1, 2016-03-10 00:58:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000771
127.0.0.1, 2016-03-10 00:59:09, GET, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.071169
127.0.0.1, 2016-03-10 00:59:09, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.044402
127.0.0.1, 2016-03-10 00:59:33, POST, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.092799
127.0.0.1, 2016-03-10 00:59:42, POST, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.074726
127.0.0.1, 2016-03-10 00:59:48, GET, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.070583
127.0.0.1, 2016-03-10 00:59:48, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.041079
127.0.0.1, 2016-03-10 00:59:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113249
127.0.0.1, 2016-03-10 00:59:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.345069
127.0.0.1, 2016-03-10 01:00:33, POST, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.071741
127.0.0.1, 2016-03-10 01:00:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.085085
127.0.0.1, 2016-03-10 01:00:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.243293
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.202408
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/js/jquery.js, HTTP/1.1, 304, 0.001036
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/calendar.css, HTTP/1.1, 304, 0.008122
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/js/calendar.js, HTTP/1.1, 304, 0.000972
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/js/web2py.js, HTTP/1.1, 304, 0.001050
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.000955
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.001067
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000938
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 304, 0.001013
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 304, 0.001026
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/bootstrap.min.css, HTTP/1.1, 304, 0.004284
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/bootstrap_essentials.css, HTTP/1.1, 304, 0.001010
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.000978
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.000954
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.001110
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/hint/show-hint.css, HTTP/1.1, 304, 0.001017
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/dialog/dialog.css, HTTP/1.1, 304, 0.000972
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/display/fullscreen.css, HTTP/1.1, 304, 0.000987
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 304, 0.000970
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/typeahead.js-bootstrap.css, HTTP/1.1, 304, 0.003874
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/css/web2py-codemirror.css, HTTP/1.1, 304, 0.000977
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.001112
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 304, 0.000963
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/edit/closetag.js, HTTP/1.1, 304, 0.000967
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.001035
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.003997
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.000994
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.001012
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.000929
127.0.0.1, 2016-03-10 01:01:45, GET, /admin/static/_2.13.4/codemirror/addon/hint/show-hint.js, HTTP/1.1, 304, 0.006980
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/hint/python-hint.js, HTTP/1.1, 304, 0.001150
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/search/search.js, HTTP/1.1, 304, 0.001050
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/search/searchcursor.js, HTTP/1.1, 304, 0.001043
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/dialog/dialog.js, HTTP/1.1, 304, 0.006882
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 304, 0.000951
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/selection/active-line.js, HTTP/1.1, 304, 0.001010
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/display/fullscreen.js, HTTP/1.1, 304, 0.000955
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldcode.js, HTTP/1.1, 304, 0.001111
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 304, 0.000926
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 304, 0.001049
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 304, 0.001042
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 304, 0.000957
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 304, 0.000979
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/addon/comment/comment.js, HTTP/1.1, 304, 0.001200
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/codemirror/emmet.min.js, HTTP/1.1, 304, 0.000997
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/js/ajax_editor.js, HTTP/1.1, 304, 0.001189
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/js/typeahead.min.js, HTTP/1.1, 304, 0.000931
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/js/hogan-2.0.0.js, HTTP/1.1, 304, 0.003056
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/js/bootstrap.min.js, HTTP/1.1, 304, 0.001006
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/images/files_toggle.png, HTTP/1.1, 304, 0.000970
127.0.0.1, 2016-03-10 01:01:46, GET, /admin/static/_2.13.4/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.001240
127.0.0.1, 2016-03-10 01:01:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000784
127.0.0.1, 2016-03-10 01:01:47, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.341960
127.0.0.1, 2016-03-10 01:01:47, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.260037
127.0.0.1, 2016-03-10 01:01:47, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.607801
127.0.0.1, 2016-03-10 01:01:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.714921
127.0.0.1, 2016-03-10 01:01:47, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.384135
127.0.0.1, 2016-03-10 01:01:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.916183
127.0.0.1, 2016-03-10 01:01:54, GET, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.069207
127.0.0.1, 2016-03-10 01:01:54, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.040243
127.0.0.1, 2016-03-10 01:02:01, GET, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.067275
127.0.0.1, 2016-03-10 01:02:01, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.040936
127.0.0.1, 2016-03-10 01:02:13, GET, /admin/default/edit/SPE/controllers/profesor.py, HTTP/1.1, 200, 0.092229
127.0.0.1, 2016-03-10 01:02:13, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.045559
127.0.0.1, 2016-03-10 01:02:21, GET, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.065476
127.0.0.1, 2016-03-10 01:02:21, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.043917
127.0.0.1, 2016-03-10 01:02:27, POST, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.076014
127.0.0.1, 2016-03-10 01:02:30, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.306616
127.0.0.1, 2016-03-10 01:02:34, GET, /SPE/profesor/justificar_retiro_pasante, HTTP/1.1, 500, 0.679725
127.0.0.1, 2016-03-10 01:02:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000776
127.0.0.1, 2016-03-10 01:02:36, GET, /admin/default/ticket/SPE/127.0.0.1.2016-03-10.01-02-33.7aab1d56-ae8a-424b-997f-21e744262e1d, HTTP/1.1, 200, 0.551831
127.0.0.1, 2016-03-10 01:02:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000767
127.0.0.1, 2016-03-10 01:02:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.122833
127.0.0.1, 2016-03-10 01:02:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.278358
127.0.0.1, 2016-03-10 01:03:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.094432
127.0.0.1, 2016-03-10 01:03:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.249516
127.0.0.1, 2016-03-10 01:03:58, POST, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.084772
127.0.0.1, 2016-03-10 01:04:08, POST, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.115925
127.0.0.1, 2016-03-10 01:04:10, GET, /SPE/profesor/justificar_retiro_pasante, HTTP/1.1, 200, 0.276466
127.0.0.1, 2016-03-10 01:04:10, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000956
127.0.0.1, 2016-03-10 01:04:10, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.003339
127.0.0.1, 2016-03-10 01:04:10, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000854
127.0.0.1, 2016-03-10 01:04:10, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000946
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000952
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001076
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000956
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000941
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000923
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.001037
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001042
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000944
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000966
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001039
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.002357
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.000969
127.0.0.1, 2016-03-10 01:04:11, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000998
127.0.0.1, 2016-03-10 01:04:30, GET, /admin/default/edit/SPE/views/default/retirar_pasantia.html, HTTP/1.1, 200, 0.147058
127.0.0.1, 2016-03-10 01:04:30, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.053503
127.0.0.1, 2016-03-10 01:04:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.119852
127.0.0.1, 2016-03-10 01:04:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.323206
127.0.0.1, 2016-03-10 01:05:44, GET, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.086133
127.0.0.1, 2016-03-10 01:05:44, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.043020
127.0.0.1, 2016-03-10 01:05:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.106378
127.0.0.1, 2016-03-10 01:05:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.302712
127.0.0.1, 2016-03-10 01:06:29, POST, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.072749
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/profesor/justificar_retiro_pasante, HTTP/1.1, 200, 0.384569
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001210
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000989
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000913
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000930
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000941
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000929
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000927
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.001010
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000951
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000957
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000956
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000962
127.0.0.1, 2016-03-10 01:06:32, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.000972
127.0.0.1, 2016-03-10 01:06:33, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.001258
127.0.0.1, 2016-03-10 01:06:33, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001039
127.0.0.1, 2016-03-10 01:06:33, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.001030
127.0.0.1, 2016-03-10 01:06:33, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001304
127.0.0.1, 2016-03-10 01:06:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.088210
127.0.0.1, 2016-03-10 01:06:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.236110
127.0.0.1, 2016-03-10 01:06:53, POST, /admin/default/edit/SPE/views/profesor/justificar_retiro_pasante.html, HTTP/1.1, 200, 0.092240
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/profesor/justificar_retiro_pasante, HTTP/1.1, 200, 0.350928
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.004262
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000947
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000898
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.001136
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000951
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000924
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000989
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000941
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.001584
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.001014
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000908
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000913
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.001469
127.0.0.1, 2016-03-10 01:06:57, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001009
127.0.0.1, 2016-03-10 01:06:58, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.000997
127.0.0.1, 2016-03-10 01:06:58, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001199
127.0.0.1, 2016-03-10 01:06:58, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000949
127.0.0.1, 2016-03-10 01:06:58, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001237
127.0.0.1, 2016-03-10 01:07:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.266062
127.0.0.1, 2016-03-10 01:07:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.436425
127.0.0.1, 2016-03-10 01:08:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.198612
127.0.0.1, 2016-03-10 01:08:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.570580
127.0.0.1, 2016-03-10 01:09:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.144129
127.0.0.1, 2016-03-10 01:09:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.270365
127.0.0.1, 2016-03-10 01:10:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.096021
127.0.0.1, 2016-03-10 01:10:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.242754
127.0.0.1, 2016-03-10 01:11:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.087886
127.0.0.1, 2016-03-10 01:11:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.278279
127.0.0.1, 2016-03-10 01:12:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.111989
127.0.0.1, 2016-03-10 01:12:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.322118
127.0.0.1, 2016-03-10 01:13:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.093354
127.0.0.1, 2016-03-10 01:13:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.258199
127.0.0.1, 2016-03-10 01:14:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.098135
127.0.0.1, 2016-03-10 01:14:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.296320
127.0.0.1, 2016-03-10 01:15:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.166966
127.0.0.1, 2016-03-10 01:15:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.334645
127.0.0.1, 2016-03-10 01:16:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110367
127.0.0.1, 2016-03-10 01:16:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.307142
127.0.0.1, 2016-03-10 01:17:29, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.104275
127.0.0.1, 2016-03-10 01:17:37, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.076102
127.0.0.1, 2016-03-10 01:17:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089594
127.0.0.1, 2016-03-10 01:17:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.342723
127.0.0.1, 2016-03-10 01:18:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.146165
127.0.0.1, 2016-03-10 01:18:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.357864
127.0.0.1, 2016-03-10 01:19:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.091806
127.0.0.1, 2016-03-10 01:19:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.271896
127.0.0.1, 2016-03-10 01:19:51, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.091446
127.0.0.1, 2016-03-10 01:20:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.091314
127.0.0.1, 2016-03-10 01:20:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.349168
127.0.0.1, 2016-03-10 01:20:59, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.072232
127.0.0.1, 2016-03-10 01:21:15, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.067070
127.0.0.1, 2016-03-10 01:21:28, GET, /admin/default/edit/SPE/controllers/profesor.py, HTTP/1.1, 200, 0.112611
127.0.0.1, 2016-03-10 01:21:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.092656
127.0.0.1, 2016-03-10 01:21:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.306565
127.0.0.1, 2016-03-10 01:22:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.086020
127.0.0.1, 2016-03-10 01:22:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.282931
127.0.0.1, 2016-03-10 01:23:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.086258
127.0.0.1, 2016-03-10 01:23:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.296945
127.0.0.1, 2016-03-10 01:23:57, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.068705
127.0.0.1, 2016-03-10 01:24:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.084211
127.0.0.1, 2016-03-10 01:24:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.320520
127.0.0.1, 2016-03-10 01:25:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.094249
127.0.0.1, 2016-03-10 01:25:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.317909
127.0.0.1, 2016-03-10 01:26:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.086488
127.0.0.1, 2016-03-10 01:26:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 500, 0.284540
127.0.0.1, 2016-03-10 01:26:49, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.081309
127.0.0.1, 2016-03-10 01:26:49, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.073580
127.0.0.1, 2016-03-10 01:27:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.087895
127.0.0.1, 2016-03-10 01:27:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.239340
127.0.0.1, 2016-03-10 01:28:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.089460
127.0.0.1, 2016-03-10 01:28:47, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.255451
127.0.0.1, 2016-03-10 01:29:17, POST, /admin/default/edit/SPE/models/dbSYQ_Profesor.py, HTTP/1.1, 200, 0.066901
